Event,Date,Nutaku Gold,DAY,Month,Revenue,Fecha,Juego
nc_spent,"4/7/2025, 17:28:55",3000.0,4/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"4/7/2025, 17:29:09",1000.0,4/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"4/7/2025, 17:44:49",1000.0,4/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"4/7/2025, 18:26:00",2000.0,4/7/2025,julio-2025,20.0,,Proyecto Aurora
nc_spent,"4/7/2025, 18:50:03",1350.0,4/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"4/7/2025, 19:22:34",10.0,4/7/2025,julio-2025,100.0,,Proyecto Aurora
nc_spent,"4/7/2025, 19:36:47",1399.0,4/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"4/7/2025, 20:18:43",999.0,4/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"4/7/2025, 20:22:58",4900.0,4/7/2025,julio-2025,49.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:24:37",1000.0,4/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:34:51",1000.0,4/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:34:54",3999.0,4/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"4/7/2025, 20:39:43",100.0,4/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:40:03",100.0,4/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:41:39",500.0,4/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:41:55",1000.0,4/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:42:55",1000.0,4/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:49:37",3999.0,4/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"4/7/2025, 20:49:56",3999.0,4/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"4/7/2025, 20:50:16",699.0,4/7/2025,julio-2025,6.99,,Proyecto Aurora
nc_spent,"4/7/2025, 20:55:22",1000.0,4/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:55:51",900.0,4/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"4/7/2025, 20:58:44",900.0,4/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"4/7/2025, 21:08:17",900.0,4/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"4/7/2025, 21:11:13",1399.0,4/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"4/7/2025, 21:11:59",1000.0,4/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"4/7/2025, 21:20:37",1000.0,4/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 0:14:51",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 0:15:22",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 0:15:34",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 0:15:45",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 0:16:38",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 0:17:05",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 0:17:30",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 0:28:05",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 1:02:09",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 1:05:14",900.0,5/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"5/7/2025, 1:06:40",900.0,5/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"5/7/2025, 1:06:49",900.0,5/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"5/7/2025, 1:41:08",900.0,5/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"5/7/2025, 2:42:43",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 2:46:12",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:14:04",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:24:38",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:32:46",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:35:19",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:35:58",100.0,5/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"5/7/2025, 3:36:08",100.0,5/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"5/7/2025, 3:38:44",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:39:04",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:39:13",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:39:20",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:39:21",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:39:31",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:39:32",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 3:39:39",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 4:05:29",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 4:14:27",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 4:18:33",500.0,5/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"5/7/2025, 4:30:18",1999.0,5/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"5/7/2025, 5:11:37",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 5:27:56",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 5:34:52",2000.0,5/7/2025,julio-2025,20.0,,Proyecto Aurora
nc_spent,"5/7/2025, 5:37:46",2500.0,5/7/2025,julio-2025,25.0,,Proyecto Aurora
nc_spent,"5/7/2025, 5:58:56",5000.0,5/7/2025,julio-2025,50.0,,Proyecto Aurora
nc_spent,"5/7/2025, 6:20:42",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 6:45:44",1350.0,5/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"5/7/2025, 6:47:58",500.0,5/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"5/7/2025, 7:26:35",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 7:28:34",3000.0,5/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"5/7/2025, 7:52:09",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 8:02:25",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 8:32:31",10.0,5/7/2025,julio-2025,100.0,,Proyecto Aurora
nc_spent,"5/7/2025, 8:44:50",1350.0,5/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"5/7/2025, 8:45:47",500.0,5/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"5/7/2025, 10:09:06",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 10:09:06",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 10:55:30",3000.0,5/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"5/7/2025, 11:14:02",4900.0,5/7/2025,julio-2025,49.0,,Proyecto Aurora
nc_spent,"5/7/2025, 11:25:40",1350.0,5/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"5/7/2025, 12:20:17",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 12:21:15",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 12:28:48",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 12:28:57",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 12:29:05",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 12:29:17",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 13:29:02",1399.0,5/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"5/7/2025, 13:55:53",1399.0,5/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"5/7/2025, 16:58:54",1350.0,5/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"5/7/2025, 17:23:37",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 17:28:38",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 17:28:47",3000.0,5/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"5/7/2025, 18:07:28",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 18:10:59",1350.0,5/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"5/7/2025, 18:11:51",500.0,5/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"5/7/2025, 18:15:24",900.0,5/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"5/7/2025, 18:29:38",1999.0,5/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"5/7/2025, 18:37:01",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 18:37:36",3000.0,5/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"5/7/2025, 18:37:43",1999.0,5/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"5/7/2025, 18:58:26",4900.0,5/7/2025,julio-2025,49.0,,Proyecto Aurora
nc_spent,"5/7/2025, 19:12:20",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 19:12:55",499.0,5/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"5/7/2025, 19:15:18",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 20:01:11",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 20:24:09",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 20:34:50",4900.0,5/7/2025,julio-2025,49.0,,Proyecto Aurora
nc_spent,"5/7/2025, 20:53:21",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 21:07:16",2499.0,5/7/2025,julio-2025,24.99,,Proyecto Aurora
nc_spent,"5/7/2025, 21:09:33",300.0,5/7/2025,julio-2025,3.0,,Proyecto Aurora
nc_spent,"5/7/2025, 21:09:33",300.0,5/7/2025,julio-2025,3.0,,Proyecto Aurora
nc_spent,"5/7/2025, 21:40:51",1999.0,5/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"5/7/2025, 21:52:30",3999.0,5/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"5/7/2025, 21:53:37",1000.0,5/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"5/7/2025, 23:51:00",2500.0,5/7/2025,julio-2025,25.0,,Proyecto Aurora
nc_spent,"5/7/2025, 23:54:05",500.0,5/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"6/7/2025, 0:19:10",900.0,6/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"6/7/2025, 0:20:16",100.0,6/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"6/7/2025, 1:09:02",499.0,6/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"6/7/2025, 1:39:26",499.0,6/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"6/7/2025, 2:34:01",500.0,6/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"6/7/2025, 2:36:08",499.0,6/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"6/7/2025, 2:38:16",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 2:38:25",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 2:38:39",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 3:15:15",900.0,6/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"6/7/2025, 4:44:51",499.0,6/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:01:38",3000.0,6/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"6/7/2025, 5:15:35",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:15:43",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:16:03",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:16:11",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:16:22",3999.0,6/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:21:29",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:21:38",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:21:47",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:22:20",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 5:43:10",1350.0,6/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"6/7/2025, 5:43:46",1350.0,6/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"6/7/2025, 5:44:00",1350.0,6/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"6/7/2025, 6:03:53",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 6:25:09",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 7:00:48",500.0,6/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"6/7/2025, 7:08:28",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 7:33:20",2500.0,6/7/2025,julio-2025,25.0,,Proyecto Aurora
nc_spent,"6/7/2025, 7:43:23",2500.0,6/7/2025,julio-2025,25.0,,Proyecto Aurora
nc_spent,"6/7/2025, 7:55:25",500.0,6/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"6/7/2025, 8:27:57",1000.0,6/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"6/7/2025, 8:34:35",100.0,6/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"6/7/2025, 9:31:40",499.0,6/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"6/7/2025, 9:35:51",3000.0,6/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"6/7/2025, 9:47:46",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 9:58:12",100.0,6/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"6/7/2025, 11:45:15",100.0,6/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"6/7/2025, 11:46:25",500.0,6/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"6/7/2025, 12:02:24",1000.0,6/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"6/7/2025, 12:04:20",1000.0,6/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"6/7/2025, 13:08:26",1000.0,6/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"6/7/2025, 13:14:40",1000.0,6/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"6/7/2025, 13:22:10",1000.0,6/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"6/7/2025, 14:37:32",499.0,6/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"6/7/2025, 14:41:33",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 14:42:31",3999.0,6/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"6/7/2025, 16:22:15",4900.0,6/7/2025,julio-2025,49.0,,Proyecto Aurora
nc_spent,"6/7/2025, 16:22:42",3999.0,6/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"6/7/2025, 16:29:39",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 16:39:53",1350.0,6/7/2025,julio-2025,13.5,,Proyecto Aurora
nc_spent,"6/7/2025, 16:47:35",499.0,6/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"6/7/2025, 16:57:36",500.0,6/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"6/7/2025, 17:25:14",1000.0,6/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"6/7/2025, 17:32:42",499.0,6/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"6/7/2025, 18:50:46",3999.0,6/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"6/7/2025, 18:51:26",3999.0,6/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"6/7/2025, 19:33:13",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 19:36:43",3999.0,6/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"6/7/2025, 19:37:33",3999.0,6/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"6/7/2025, 19:37:40",499.0,6/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"6/7/2025, 19:37:47",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 19:40:05",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 19:48:14",1999.0,6/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"6/7/2025, 19:51:36",3999.0,6/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"6/7/2025, 21:11:54",3999.0,6/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"6/7/2025, 21:16:59",900.0,6/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"7/7/2025, 0:01:43",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:03:35",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:08:16",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:08:26",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:08:38",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:08:48",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:10:48",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:10:48",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:12:55",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:29:28",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:31:51",3999.0,7/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"7/7/2025, 0:39:24",100.0,7/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"7/7/2025, 0:39:38",100.0,7/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"7/7/2025, 2:46:29",3000.0,7/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"7/7/2025, 3:07:23",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 3:41:24",5000.0,7/7/2025,julio-2025,50.0,,Proyecto Aurora
nc_spent,"7/7/2025, 3:54:57",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 3:55:06",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 3:55:15",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 3:55:23",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 4:24:23",3000.0,7/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"7/7/2025, 4:49:02",5000.0,7/7/2025,julio-2025,50.0,,Proyecto Aurora
nc_spent,"7/7/2025, 5:05:46",3000.0,7/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"7/7/2025, 5:07:10",1999.0,7/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"7/7/2025, 5:52:04",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 5:56:32",1000.0,7/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"7/7/2025, 9:02:32",1000.0,7/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"7/7/2025, 9:38:23",1000.0,7/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"7/7/2025, 10:26:29",1999.0,7/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"7/7/2025, 11:08:12",1000.0,7/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"7/7/2025, 15:18:09",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 16:09:49",1000.0,7/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"7/7/2025, 17:07:46",3999.0,7/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"7/7/2025, 17:09:18",500.0,7/7/2025,julio-2025,5.0,,Proyecto Aurora
nc_spent,"7/7/2025, 17:09:21",3999.0,7/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"7/7/2025, 18:22:30",100.0,7/7/2025,julio-2025,1.0,,Proyecto Aurora
nc_spent,"7/7/2025, 21:32:17",3999.0,7/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"7/7/2025, 21:33:23",900.0,7/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"7/7/2025, 21:33:48",3999.0,7/7/2025,julio-2025,39.99,,Proyecto Aurora
nc_spent,"7/7/2025, 21:34:40",900.0,7/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"7/7/2025, 21:35:08",1399.0,7/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"7/7/2025, 21:35:23",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 21:35:42",499.0,7/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"7/7/2025, 21:51:25",699.0,7/7/2025,julio-2025,6.99,,Proyecto Aurora
nc_spent,"7/7/2025, 23:10:45",1000.0,7/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"7/7/2025, 23:55:36",1999.0,7/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"7/7/2025, 23:55:53",1999.0,7/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"7/7/2025, 23:56:02",1999.0,7/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"7/7/2025, 23:56:25",1999.0,7/7/2025,julio-2025,19.99,,Proyecto Aurora
nc_spent,"8/7/2025, 0:07:54",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"8/7/2025, 0:12:12",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"8/7/2025, 0:12:50",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"8/7/2025, 0:13:01",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"8/7/2025, 0:35:01",499.0,8/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"8/7/2025, 0:35:31",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"8/7/2025, 0:35:49",499.0,8/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"8/7/2025, 0:57:31",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"8/7/2025, 0:58:09",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"8/7/2025, 1:18:54",1399.0,8/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"8/7/2025, 1:23:50",1000.0,8/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"8/7/2025, 1:26:25",3000.0,8/7/2025,julio-2025,30.0,,Proyecto Aurora
nc_spent,"8/7/2025, 1:30:55",1399.0,8/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"8/7/2025, 1:31:40",1399.0,8/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"8/7/2025, 1:43:10",1399.0,8/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"8/7/2025, 2:05:35",1399.0,8/7/2025,julio-2025,13.99,,Proyecto Aurora
nc_spent,"8/7/2025, 2:44:01",900.0,8/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"8/7/2025, 2:44:14",1000.0,8/7/2025,julio-2025,10.0,,Proyecto Aurora
nc_spent,"8/7/2025, 2:44:15",900.0,8/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"8/7/2025, 2:44:28",900.0,8/7/2025,julio-2025,9.0,,Proyecto Aurora
nc_spent,"8/7/2025, 2:54:51",499.0,8/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"8/7/2025, 2:55:20",2000.0,8/7/2025,julio-2025,20.0,,Proyecto Aurora
nc_spent,"8/7/2025, 2:55:23",499.0,8/7/2025,julio-2025,4.99,,Proyecto Aurora
nc_spent,"8/7/2025, 4:13:47",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"8/7/2025, 4:45:04",2500.0,8/7/2025,julio-2025,25.0,,Proyecto Aurora
nc_spent,"8/7/2025, 4:47:14",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
nc_spent,"8/7/2025, 5:37:47",2500.0,8/7/2025,julio-2025,25.0,,Proyecto Aurora
nc_spent,"8/7/2025, 5:49:42",999.0,8/7/2025,julio-2025,9.99,,Proyecto Aurora
