Date,Product(ID#),Game,Item(ID#),Description,Category,Country Code,Country,Region,Gross Units Sold,Chargeback/Returns,Net Units Sold, Average Price,Currency,Gross Steam Sales (USD),Chargeback/Returns (USD),VAT/Tax (USD),Net Steam Sales (USD)
2025-08-08,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,10.00,USD,10.0000,0.0000,-1.8700,8.1300
2025-08-08,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,44,0,44,7.94,USD,349.3500,0.0000,-19.4500,329.9000
2025-08-09,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,13.50,USD,13.5000,0.0000,-1.2300,12.2700
2025-08-09,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,22.80,USD,22.8000,0.0000,-2.8000,20.0000
2025-08-09,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,4.99,USD,4.9900,0.0000,-0.8300,4.1600
2025-08-09,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,24.99,USD,24.9900,0.0000,-4.1700,20.8200
2025-08-09,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,1,0,1,9.00,USD,9.0000,0.0000,-0.8200,8.1800
2025-08-09,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,13.50,USD,13.5000,0.0000,-2.5200,10.9800
2025-08-09,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,3,0,3,4.99,USD,14.9800,0.0000,-2.4900,12.4900
2025-08-09,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,30,0,30,10.96,USD,328.7600,0.0000,-15.7800,312.9800
2025-08-10,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,5,0,5,5.75,USD,28.7300,0.0000,-3.7500,24.9800
2025-08-10,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,1,0,1,20.00,USD,20.0000,0.0000,-3.1900,16.8100
2025-08-10,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2025-08-10,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KZ,Kazakhstan,Central Asia,1,0,1,13.50,USD,13.5000,0.0000,-1.4500,12.0500
2025-08-10,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,1,0,1,13.50,USD,13.5000,0.0000,-2.3400,11.1600
2025-08-10,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-1.0000,4.0000
2025-08-10,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,12,0,12,10.00,USD,120.0100,0.0000,-4.0500,115.9600
2025-08-11,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,3,0,3,21.16,USD,63.4800,0.0000,-5.7700,57.7100
2025-08-11,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,15.26,USD,15.2600,0.0000,-1.7600,13.5000
2025-08-11,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,3,0,3,4.99,USD,14.9800,0.0000,-2.4900,12.4900
2025-08-11,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,HU,Hungary,Eastern Europe,1,0,1,5.00,USD,5.0000,0.0000,-1.0600,3.9400
2025-08-11,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,MX,Mexico,Latin America,1,0,1,20.00,USD,20.0000,0.0000,-2.7600,17.2400
2025-08-11,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,4,0,4,5.00,USD,19.9800,0.0000,-3.4800,16.5000
2025-08-11,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,2,0,2,19.25,USD,38.5000,0.0000,-7.7000,30.8000
2025-08-11,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,29,0,29,12.18,USD,353.2600,0.0000,-8.3100,344.9500
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,3,0,3,9.67,USD,29.0000,0.0000,-2.6400,26.3600
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BR,Brazil,Latin America,1,0,1,5.00,USD,5.0000,0.0000,0.0000,5.0000
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,10.90,USD,21.8000,0.0000,-1.8000,20.0000
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CL,Chile,Latin America,1,0,1,13.50,USD,13.5000,0.0000,-2.1600,11.3400
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CZ,Czech Republic,Eastern Europe,1,0,1,4.99,USD,4.9900,0.0000,-0.8700,4.1200
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,12,0,12,20.25,USD,242.9900,0.0000,-38.8000,204.1900
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-2.0000,8.0000
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,4,0,4,12.50,USD,49.9900,0.0000,-8.3300,41.6600
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,2,0,2,10.00,USD,20.0000,0.0000,-1.8200,18.1800
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,MX,Mexico,Latin America,1,0,1,5.00,USD,5.0000,0.0000,-0.6900,4.3100
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-1.7400,8.2600
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,6,0,6,2.50,USD,15.0000,0.0000,-2.8200,12.1800
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,2,0,2,10.00,USD,20.0000,0.0000,-3.3400,16.6600
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,6,0,6,9.00,USD,54.0000,0.0000,-10.8000,43.2000
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,UA,Ukraine,Central Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2025-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,66,0,66,18.68,USD,1232.7500,0.0000,-56.7700,1175.9800
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,10.00,USD,10.0000,0.0000,-0.9100,9.0900
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,4,0,4,8.25,USD,33.0000,0.0000,-5.2800,27.7200
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,3,0,3,29.67,USD,89.0000,0.0000,-17.8000,71.2000
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,ES,Spain,Western Europe,5,0,5,19.80,USD,98.9900,0.0000,-17.1900,81.8000
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,49.00,USD,49.0000,0.0000,-8.1700,40.8300
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,2,0,2,5.00,USD,10.0000,0.0000,-0.9000,9.1000
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,2,0,2,11.75,USD,23.5000,0.0000,-4.3900,19.1100
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-2.0000,8.0000
2025-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,34,0,34,11.94,USD,405.9100,0.0000,-18.4400,387.4700
2025-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,5,0,5,38.09,USD,190.4600,0.0000,-20.5000,169.9600
2025-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,2,0,2,29.50,USD,59.0000,0.0000,-9.4200,49.5800
2025-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,HU,Hungary,Eastern Europe,1,0,1,5.00,USD,5.0000,0.0000,-1.0600,3.9400
2025-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,MX,Mexico,Latin America,1,0,1,1.00,USD,1.0000,0.0000,-0.1400,0.8600
2025-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,3,0,3,15.00,USD,45.0000,0.0000,-8.4100,36.5900
2025-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,27,0,27,15.50,USD,418.4100,0.0000,-22.4300,395.9800
2025-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,5,0,5,8.30,USD,41.5000,0.0000,-6.9200,34.5800
2025-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,2,0,2,10.00,USD,20.0000,0.0000,-1.8200,18.1800
2025-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,2,0,2,13.50,USD,27.0000,0.0000,-4.6800,22.3200
2025-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,5,0,5,19.04,USD,95.1800,0.0000,-11.2000,83.9800
2025-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,1,0,1,9.00,USD,9.0000,0.0000,-1.4400,7.5600
2025-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,ES,Spain,Western Europe,1,0,1,20.00,USD,20.0000,0.0000,-3.4700,16.5300
2025-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,2,0,2,30.00,USD,59.9900,0.0000,-10.0000,49.9900
2025-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,4.99,USD,4.9900,0.0000,-0.9300,4.0600
2025-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,31,0,31,20.91,USD,648.3400,0.0000,-29.9600,618.3800
2025-08-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,22.80,USD,45.6000,0.0000,-5.6000,40.0000
2025-08-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,2,0,2,7.50,USD,14.9900,0.0000,-2.5000,12.4900
2025-08-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,5,0,5,7.99,USD,39.9600,0.0000,-3.6200,36.3400
2025-08-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-1.0000,4.0000
2025-08-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,15,0,15,18.41,USD,276.1300,0.0000,-16.2200,259.9100
2025-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,9.00,USD,9.0000,0.0000,-0.8200,8.1800
2025-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,4,0,4,22.57,USD,90.2600,0.0000,-11.2600,79.0000
2025-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,2,0,2,9.00,USD,18.0000,0.0000,-2.8800,15.1200
2025-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.4500,4.5500
2025-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,43,0,43,16.25,USD,698.6400,0.0000,-21.3300,677.3100
2025-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,2,0,2,25.00,USD,50.0000,0.0000,-4.5500,45.4500
2025-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,11.30,USD,11.3000,0.0000,-1.3000,10.0000
2025-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,14.99,USD,14.9900,0.0000,-2.5000,12.4900
2025-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,1,0,1,9.99,USD,9.9900,0.0000,-0.9100,9.0800
2025-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2025-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,27,0,27,25.06,USD,676.5900,0.0000,-15.6500,660.9400
2025-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,30.00,USD,30.0000,0.0000,-2.7300,27.2700
2025-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,4,0,4,22.39,USD,89.5600,0.0000,-9.6000,79.9600
2025-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2025-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,2,0,2,9.25,USD,18.4900,0.0000,-1.6800,16.8100
2025-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,15,0,15,16.06,USD,240.8900,0.0000,-9.9400,230.9500
2025-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,2,0,2,10.00,USD,20.0000,0.0000,-3.3400,16.6600
2025-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,2,0,2,9.00,USD,18.0000,0.0000,-1.6400,16.3600
2025-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,3,0,3,29.67,USD,89.0000,0.0000,-15.4500,73.5500
2025-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,22.40,USD,22.4000,0.0000,-2.4000,20.0000
2025-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,1,0,1,13.50,USD,13.5000,0.0000,-2.3400,11.1600
2025-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,20.00,USD,20.0000,0.0000,-3.7400,16.2600
2025-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,1,0,1,25.00,USD,25.0000,0.0000,-4.1700,20.8300
2025-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,6,0,6,21.16,USD,126.9300,0.0000,-8.4300,118.5000
2025-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,10.00,USD,10.0000,0.0000,-0.9100,9.0900
2025-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8700,4.1300
2025-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,5,0,5,9.20,USD,46.0000,0.0000,-7.3600,38.6400
2025-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2025-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KZ,Kazakhstan,Central Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.5400,4.4600
2025-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,34,0,34,21.14,USD,718.8700,0.0000,-50.9300,667.9400
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,4,0,4,10.00,USD,40.0000,0.0000,-6.6700,33.3300
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,3,0,3,18.33,USD,54.9900,0.0000,-9.5500,45.4400
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BR,Brazil,Latin America,1,0,1,5.00,USD,5.0000,0.0000,0.0000,5.0000
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,66,0,66,17.57,USD,1159.3200,0.0000,-134.8900,1024.4300
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CH,Switzerland,Western Europe,1,0,1,24.99,USD,24.9900,0.0000,-1.8700,23.1200
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,15,0,15,14.46,USD,216.9700,0.0000,-34.6500,182.3200
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-1.0000,4.0000
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,ES,Spain,Western Europe,5,0,5,23.99,USD,119.9700,0.0000,-20.8300,99.1400
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FI,Finland,Western Europe,2,0,2,10.00,USD,20.0000,0.0000,-4.0700,15.9300
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,25,0,25,15.32,USD,382.9500,0.0000,-63.8500,319.1000
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,8,0,8,14.81,USD,118.4700,0.0000,-19.7500,98.7200
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GG,Guernsey,Western Europe,1,0,1,13.50,USD,13.5000,0.0000,0.0000,13.5000
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,7,0,7,11.86,USD,83.0000,0.0000,-7.5400,75.4600
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,LU,Luxembourg,Western Europe,4,0,4,17.50,USD,69.9800,0.0000,-10.1700,59.8100
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,7,0,7,14.64,USD,102.4800,0.0000,-17.7900,84.6900
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NZ,New Zealand,Oceania,2,0,2,13.50,USD,27.0000,0.0000,-3.5200,23.4800
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,25.00,USD,25.0000,0.0000,-4.6700,20.3300
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PT,Portugal,Western Europe,1,0,1,24.99,USD,24.9900,0.0000,-4.6700,20.3200
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,2,0,2,13.00,USD,25.9900,0.0000,-4.3400,21.6500
2025-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,192,0,192,17.65,USD,3389.2600,0.0000,-164.2300,3225.0300
2025-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,7,0,7,15.00,USD,104.9900,0.0000,-9.5500,95.4400
2025-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,15,0,15,17.14,USD,257.0600,0.0000,-30.6300,226.4300
2025-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,2,0,2,12.50,USD,25.0000,0.0000,-3.9900,21.0100
2025-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-1.0000,4.0000
2025-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,13.50,USD,13.5000,0.0000,-2.2500,11.2500
2025-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,5,0,5,14.30,USD,71.5000,0.0000,-11.9200,59.5800
2025-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,LU,Luxembourg,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-1.4500,8.5500
2025-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,79,0,79,18.74,USD,1480.7700,0.0000,-83.3300,1397.4400
2025-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,1,0,1,15.00,USD,15.0000,0.0000,-2.6000,12.4000
2025-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,16,0,16,16.35,USD,261.5700,0.0000,-29.7100,231.8600
2025-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,25,0,25,13.08,USD,327.0000,0.0000,-54.5000,272.5000
2025-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2025-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,2,0,2,3.00,USD,6.0000,0.0000,-1.2000,4.8000
2025-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,59,0,59,15.51,USD,915.1900,0.0000,-54.7600,860.4300
2025-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,3,0,3,23.33,USD,69.9900,0.0000,-11.6700,58.3200
2025-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-1.7400,8.2600
2025-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,5,0,5,12.52,USD,62.6000,0.0000,-7.1200,55.4800
2025-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,2,0,2,6.50,USD,13.0000,0.0000,-2.6000,10.4000
2025-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,30,0,30,13.87,USD,416.1400,0.0000,-27.1900,388.9500
2025-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,13.50,USD,13.5000,0.0000,-1.2300,12.2700
2025-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,1,0,1,20.00,USD,20.0000,0.0000,-3.4700,16.5300
2025-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,23.00,USD,23.0000,0.0000,-3.0000,20.0000
2025-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,ES,Spain,Western Europe,1,0,1,24.99,USD,24.9900,0.0000,-4.3400,20.6500
2025-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2025-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,18,0,18,13.04,USD,234.6500,0.0000,-15.1900,219.4600
2025-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,2,0,2,13.50,USD,27.0000,0.0000,-4.5000,22.5000
2025-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,2,0,2,17.00,USD,33.9900,0.0000,-3.0900,30.9000
2025-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,2,0,2,7.00,USD,14.0000,0.0000,-1.2700,12.7300
2025-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NZ,New Zealand,Oceania,1,0,1,5.00,USD,5.0000,0.0000,-0.6500,4.3500
2025-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,2,0,2,20.00,USD,39.9900,0.0000,-7.4700,32.5200
2025-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,1,0,1,24.99,USD,24.9900,0.0000,-5.0000,19.9900
2025-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,65,0,65,10.82,USD,703.1300,0.0000,-14.6600,688.4700
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,2,0,2,22.50,USD,45.0000,0.0000,-4.0900,40.9100
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,5,0,5,24.10,USD,120.5200,0.0000,-13.0400,107.4800
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CL,Chile,Latin America,1,0,1,10.00,USD,10.0000,0.0000,-1.6000,8.4000
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,2,0,2,9.25,USD,18.5000,0.0000,-2.9600,15.5400
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,3,0,3,10.67,USD,32.0000,0.0000,-5.3300,26.6700
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,1,0,1,13.50,USD,13.5000,0.0000,-1.2300,12.2700
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,LU,Luxembourg,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.7300,4.2700
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.9300,4.0700
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,3,0,3,7.00,USD,21.0000,0.0000,-4.2000,16.8000
2025-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,105,0,105,15.69,USD,1647.9500,0.0000,-113.6000,1534.3500
2025-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,4,0,4,9.25,USD,36.9900,0.0000,-6.1800,30.8100
2025-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,13.50,USD,13.5000,0.0000,-1.2300,12.2700
2025-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8700,4.1300
2025-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,3,0,3,18.78,USD,56.3400,0.0000,-7.3400,49.0000
