
Fecha,Año,Trimestre,Mes,Mes_Nombre,DiaSemana,DiaSemana_Nombre,Plataforma,Juego,DAU,Descargas,Ingresos_USD,Ingresos_Brutos_USD,Unidades_Vendidas,Usuarios_Concurrentes_Pico,Oro_Gastado_USD,ARPDAU,ARPU,ARPPU
2025-04-14,2025,2025Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1479,43.0,722.6,805.95,41.0,152.0,,,,
2025-04-14,2025,2025Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,2149,140.0,24.95,,,,24.95,1.16,0.0,831.67
2025-04-15,2025,2025Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1452,34.0,706.11,769.8199999999999,59.0,141.0,,,,
2025-04-15,2025,2025Q2,4,abril,1,martes,Canal B,Proyecto Aurora,2142,144.0,150.93,,,,150.93,7.05,0.03,1677.0
2025-04-16,2025,2025Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1454,56.0,287.44,311.31,28.0,148.0,,,,
2025-04-16,2025,2025Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,2133,140.0,312.43,,,,312.43,14.65,0.06,1952.69
2025-04-17,2025,2025Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1446,48.0,916.93,985.77,97.0,136.0,,,,
2025-04-17,2025,2025Q2,4,abril,3,jueves,Canal B,Proyecto Aurora,2178,382.0,331.36,,,,331.36,15.21,0.06,2761.33
2025-04-18,2025,2025Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1489,43.0,855.1600000000001,950.99,88.0,153.0,,,,
2025-04-18,2025,2025Q2,4,abril,4,viernes,Canal B,Proyecto Aurora,2294,393.0,1007.5,,,,1007.5,43.92,0.19,2056.12
2025-04-19,2025,2025Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1509,63.0,613.9399999999999,669.9100000000001,71.0,172.0,,,,
2025-04-19,2025,2025Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,2217,285.0,226.44,,,,226.44,10.21,0.04,780.83
2025-04-20,2025,2025Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1488,69.0,443.0,482.24,46.0,179.0,,,,
2025-04-20,2025,2025Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,2287,275.0,455.89,,,,455.89,19.93,0.08,2532.72
2025-04-21,2025,2025Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1561,62.0,507.52,551.6600000000001,55.0,156.0,,,,
2025-04-21,2025,2025Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,2310,338.0,554.31,,,,554.31,24.0,0.1,3464.44
2025-04-22,2025,2025Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1539,42.0,339.14,371.46,33.0,154.0,,,,
2025-04-22,2025,2025Q2,4,abril,1,martes,Canal B,Proyecto Aurora,2337,300.0,680.44,,,,680.44,29.12,0.13,3581.26
2025-04-23,2025,2025Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1479,44.0,363.01,387.02,35.0,145.0,,,,
2025-04-23,2025,2025Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,2438,236.0,173.0,,,,173.0,7.1,0.03,1441.67
2025-04-24,2025,2025Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1436,29.0,361.8,397.01,30.0,117.0,,,,
2025-04-24,2025,2025Q2,4,abril,3,jueves,Canal B,Proyecto Aurora,2260,167.0,310.4,,,,310.4,13.73,0.06,1940.0
2025-04-25,2025,2025Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1468,42.0,607.14,643.42,41.0,117.0,,,,
2025-04-25,2025,2025Q2,4,abril,4,viernes,Canal B,Proyecto Aurora,2168,174.0,907.89,,,,907.89,41.88,0.17,10087.67
2025-04-26,2025,2025Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1405,34.0,684.45,736.0,37.0,107.0,,,,
2025-04-26,2025,2025Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,2130,193.0,549.45,,,,549.45,25.8,0.1,7849.29
2025-04-27,2025,2025Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1409,48.0,440.74,472.05,31.0,113.0,,,,
2025-04-27,2025,2025Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,2130,179.0,461.39,,,,461.39,21.66,0.09,7689.83
2025-04-28,2025,2025Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1405,62.0,609.69,660.44,34.0,105.0,,,,
2025-04-28,2025,2025Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,2124,196.0,342.86,,,,342.86,16.14,0.06,6857.2
2025-04-29,2025,2025Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1394,45.0,290.68,321.03,21.0,84.0,,,,
2025-04-29,2025,2025Q2,4,abril,1,martes,Canal B,Proyecto Aurora,2027,131.0,112.93,,,,112.93,5.57,0.02,1882.17
2025-04-30,2025,2025Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1406,40.0,2024.06,2140.7200000000003,113.0,96.0,,,,
2025-04-30,2025,2025Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,2053,159.0,460.17,,,,460.17,22.41,0.09,4183.36
2025-05-01,2025,2025Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1479,0.0,3222.65,3499.41,215.0,157.0,,,,
2025-05-01,2025,2025Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,2529,707.0,4893.85,,,,4893.85,193.51,0.91,6797.01
2025-05-02,2025,2025Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1482,99.0,979.32,1075.92,78.0,154.0,,,,
2025-05-02,2025,2025Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,2354,415.0,2171.98,,,,2171.98,92.27,0.4,5429.95
2025-05-03,2025,2025Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1428,47.0,1461.85,1605.63,122.0,135.0,,,,
2025-05-03,2025,2025Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,2332,357.0,1205.16,,,,1205.16,51.68,0.22,4155.72
2025-05-04,2025,2025Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1519,0.0,702.5899999999999,789.71,52.0,168.0,,,,
2025-05-04,2025,2025Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,2218,209.0,1055.1,,,,1055.1,47.57,0.2,4396.25
2025-05-05,2025,2025Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1470,73.0,858.5,950.93,64.0,150.0,,,,
2025-05-05,2025,2025Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,2327,193.0,804.89,,,,804.89,34.59,0.15,3658.59
2025-05-06,2025,2025Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1469,39.0,515.68,548.0,45.0,149.0,,,,
2025-05-06,2025,2025Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,2352,264.0,1116.29,,,,1116.29,47.46,0.21,7441.93
2025-05-07,2025,2025Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1459,53.0,913.26,1004.28,77.0,130.0,,,,
2025-05-07,2025,2025Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,2232,354.0,269.3,,,,269.3,12.07,0.05,1795.33
2025-05-08,2025,2025Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1418,0.0,1129.22,1218.99,86.0,131.0,,,,
2025-05-08,2025,2025Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,2237,286.0,344.8,,,,344.8,15.41,0.06,1724.0
2025-05-09,2025,2025Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1444,33.0,1388.33,1554.94,92.0,124.0,,,,
2025-05-09,2025,2025Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,2301,283.0,833.25,,,,833.25,36.21,0.15,3471.88
2025-05-10,2025,2025Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1428,31.0,671.46,745.21,63.0,121.0,,,,
2025-05-10,2025,2025Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,2253,287.0,1072.04,,,,1072.04,47.58,0.2,4288.16
2025-05-11,2025,2025Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1442,11.0,1025.76,1130.78,85.0,140.0,,,,
2025-05-11,2025,2025Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,2273,261.0,756.31,,,,756.31,33.27,0.14,4448.88
2025-05-12,2025,2025Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1423,0.0,750.24,834.01,73.0,141.0,,,,
2025-05-12,2025,2025Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,2126,174.0,795.68,,,,795.68,37.43,0.15,2652.27
2025-05-13,2025,2025Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1424,64.0,1262.85,1382.62,103.0,112.0,,,,
2025-05-13,2025,2025Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,2105,160.0,640.89,,,,640.89,30.45,0.12,2670.38
2025-05-14,2025,2025Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1421,42.0,470.12,510.85,39.0,115.0,,,,
2025-05-14,2025,2025Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,2011,141.0,48.0,,,,48.0,2.39,0.01,1600.0
2025-05-15,2025,2025Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1391,45.0,524.25,568.58,33.0,103.0,,,,
2025-05-15,2025,2025Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,1973,137.0,241.99,,,,241.99,12.27,0.04,1861.46
2025-05-16,2025,2025Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1367,39.0,747.52,806.08,38.0,96.0,,,,
2025-05-16,2025,2025Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,1972,134.0,120.96,,,,120.96,6.13,0.02,1728.0
2025-05-17,2025,2025Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1319,40.0,773.1700000000001,839.38,59.0,100.0,,,,
2025-05-17,2025,2025Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,1900,168.0,117.49,,,,117.49,6.18,0.02,1305.44
2025-05-18,2025,2025Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1338,38.0,606.36,652.88,59.0,114.0,,,,
2025-05-18,2025,2025Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,1962,162.0,220.94,,,,220.94,11.26,0.04,3156.29
2025-05-19,2025,2025Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1360,37.0,203.97,220.25,17.0,100.0,,,,
2025-05-19,2025,2025Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,1937,139.0,108.46,,,,108.46,5.6,0.02,1355.75
2025-05-20,2025,2025Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1311,39.0,162.67000000000002,180.19,17.0,94.0,,,,
2025-05-20,2025,2025Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,1902,123.0,68.0,,,,68.0,3.58,0.01,680.0
2025-05-21,2025,2025Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1315,32.0,158.02,171.04000000000002,11.0,93.0,,,,
2025-05-21,2025,2025Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,1841,83.0,13.0,,,,13.0,0.71,0.0,1300.0
2025-05-22,2025,2025Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1312,33.0,1222.42,1337.17,85.0,84.0,,,,
2025-05-22,2025,2025Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,1825,175.0,73.98,,,,73.98,4.05,0.01,1233.0
2025-05-23,2025,2025Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1391,55.0,2299.37,2528.9,144.0,138.0,,,,
2025-05-23,2025,2025Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,2120,463.0,3375.77,,,,3375.77,159.23,0.62,6619.16
2025-05-24,2025,2025Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1484,84.0,1180.85,1305.84,90.0,150.0,,,,
2025-05-24,2025,2025Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,2264,399.0,907.88,,,,907.88,40.1,0.17,3026.27
2025-05-25,2025,2025Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1465,65.0,603.01,653.38,54.0,174.0,,,,
2025-05-25,2025,2025Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,2187,256.0,379.96,,,,379.96,17.37,0.07,1809.33
2025-05-26,2025,2025Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1475,45.0,348.32,372.93,26.0,160.0,,,,
2025-05-26,2025,2025Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,2138,157.0,307.99,,,,307.99,14.41,0.06,2799.91
2025-05-27,2025,2025Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1473,59.0,278.76,315.57,23.0,150.0,,,,
2025-05-27,2025,2025Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,2124,187.0,203.44,,,,203.44,9.58,0.04,1453.14
2025-05-28,2025,2025Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1457,29.0,525.8399999999999,574.45,36.0,159.0,,,,
2025-05-28,2025,2025Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,2085,145.0,290.94,,,,290.94,13.95,0.05,2238.0
2025-05-29,2025,2025Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1468,49.0,1235.83,1401.9,66.0,159.0,,,,
2025-05-29,2025,2025Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,2150,428.0,258.48,,,,258.48,12.02,0.05,2349.82
2025-05-30,2025,2025Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1446,41.0,520.84,572.64,38.0,153.0,,,,
2025-05-30,2025,2025Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,2157,261.0,570.82,,,,570.82,26.46,0.1,3357.76
2025-05-31,2025,2025Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1409,55.0,601.58,643.03,46.0,150.0,,,,
2025-05-31,2025,2025Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,2182,191.0,355.94,,,,355.94,16.31,0.07,2093.76
2025-06-01,2025,2025Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1493,0.0,987.16,1067.19,68.0,155.0,,,,
2025-06-01,2025,2025Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,2165,156.0,292.44,,,,292.44,13.51,0.05,2658.55
2025-06-02,2025,2025Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1471,103.0,354.29,382.69,24.0,149.0,,,,
2025-06-02,2025,2025Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,2133,157.0,415.94,,,,415.94,19.5,0.08,3199.54
2025-06-03,2025,2025Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1452,53.0,530.89,566.47,27.0,144.0,,,,
2025-06-03,2025,2025Q2,6,junio,1,martes,Canal B,Proyecto Aurora,2144,152.0,410.96,,,,410.96,19.17,0.08,1868.0
2025-06-04,2025,2025Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1412,0.0,169.01,178.41,14.0,101.0,,,,
2025-06-04,2025,2025Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,2060,138.0,198.92,,,,198.92,9.66,0.04,1989.2
2025-06-05,2025,2025Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1318,37.0,1233.95,1296.7,66.0,88.0,,,,
2025-06-05,2025,2025Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,2005,115.0,295.38,,,,295.38,14.73,0.05,3282.0
2025-06-06,2025,2025Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1340,38.0,1001.16,1074.75,59.0,88.0,,,,
2025-06-06,2025,2025Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,2126,287.0,1907.68,,,,1907.68,89.73,0.35,10598.22
2025-06-07,2025,2025Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1302,39.0,625.54,672.36,31.0,88.0,,,,
2025-06-07,2025,2025Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,2062,281.0,778.78,,,,778.78,37.77,0.14,4098.84
2025-06-08,2025,2025Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1338,0.0,316.68,350.94,19.0,101.0,,,,
2025-06-08,2025,2025Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,1993,206.0,325.37,,,,325.37,16.33,0.06,4067.13
2025-06-09,2025,2025Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1330,65.0,299.74,325.75,15.0,96.0,,,,
2025-06-09,2025,2025Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,1996,105.0,197.94,,,,197.94,9.92,0.04,3299.0
2025-06-10,2025,2025Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1337,28.0,398.0,428.65,38.0,90.0,,,,
2025-06-10,2025,2025Q2,6,junio,1,martes,Canal B,Proyecto Aurora,2012,142.0,321.39,,,,321.39,15.97,0.06,3213.9
2025-06-11,2025,2025Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1313,33.0,620.51,635.55,31.0,87.0,,,,
2025-06-11,2025,2025Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,1988,134.0,156.88,,,,156.88,7.89,0.03,1568.8
2025-06-12,2025,2025Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1302,0.0,404.72,450.65,15.0,96.0,,,,
2025-06-12,2025,2025Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,1927,112.0,259.87,,,,259.87,13.49,0.05,2362.45
2025-06-13,2025,2025Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1356,34.0,5193.13,5602.67,309.0,140.0,,,,
2025-06-13,2025,2025Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,2150,528.0,4783.94,,,,4783.94,222.51,0.87,6737.94
2025-06-14,2025,2025Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1532,115.0,3551.55,3903.42,239.0,163.0,,,,
2025-06-14,2025,2025Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,2294,473.0,1953.61,,,,1953.61,85.16,0.36,3427.39
2025-06-15,2025,2025Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1564,121.0,1485.49,1611.62,110.0,178.0,,,,
2025-06-15,2025,2025Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,2392,435.0,1797.32,,,,1797.32,75.14,0.33,4084.82
2025-06-16,2025,2025Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1521,69.0,1704.54,1884.84,135.0,157.0,,,,
2025-06-16,2025,2025Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,2416,303.0,1474.9,,,,1474.9,61.05,0.27,4214.0
2025-06-17,2025,2025Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1517,54.0,1333.15,1468.35,104.0,141.0,,,,
2025-06-17,2025,2025Q2,6,junio,1,martes,Canal B,Proyecto Aurora,2363,276.0,1049.41,,,,1049.41,44.41,0.19,3747.89
2025-06-18,2025,2025Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1521,56.0,1121.39,1221.15,96.0,147.0,,,,
2025-06-18,2025,2025Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,2432,503.0,1610.42,,,,1610.42,66.22,0.29,5032.56
2025-06-19,2025,2025Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1453,56.0,1317.61,1415.9199999999998,100.0,144.0,,,,
2025-06-19,2025,2025Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,2456,398.0,828.4,,,,828.4,33.73,0.15,2238.92
2025-06-20,2025,2025Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1452,45.0,1076.57,1171.54,87.0,116.0,,,,
2025-06-20,2025,2025Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,2352,258.0,327.96,,,,327.96,13.94,0.06,1929.18
2025-06-21,2025,2025Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1387,61.0,1011.44,1116.22,86.0,107.0,,,,
2025-06-21,2025,2025Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,2272,261.0,757.34,,,,757.34,33.33,0.14,2804.96
2025-06-22,2025,2025Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1391,55.0,746.98,785.44,49.0,128.0,,,,
2025-06-22,2025,2025Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,2240,220.0,444.88,,,,444.88,19.86,0.08,2224.4
2025-06-23,2025,2025Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1392,38.0,714.75,783.37,55.0,104.0,,,,
2025-06-23,2025,2025Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,2312,364.0,1306.72,,,,1306.72,56.52,0.24,5025.85
2025-06-24,2025,2025Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1395,37.0,996.64,1092.37,79.0,119.0,,,,
2025-06-24,2025,2025Q2,6,junio,1,martes,Canal B,Proyecto Aurora,2192,155.0,273.41,,,,273.41,12.47,0.05,1708.81
2025-06-25,2025,2025Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1432,40.0,535.5699999999999,587.16,35.0,110.0,,,,
2025-06-25,2025,2025Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,2150,133.0,765.82,,,,765.82,35.62,0.14,3190.92
2025-06-26,2025,2025Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1378,36.0,694.12,756.93,52.0,112.0,,,,
2025-06-26,2025,2025Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,2131,191.0,768.94,,,,768.94,36.08,0.14,2330.12
2025-06-27,2025,2025Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1394,56.0,676.26,754.5799999999999,50.0,90.0,,,,
2025-06-27,2025,2025Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,2123,308.0,259.88,,,,259.88,12.24,0.05,2887.56
2025-06-28,2025,2025Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1309,35.0,582.24,645.1199999999999,34.0,100.0,,,,
2025-06-28,2025,2025Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,2025,271.0,324.86,,,,324.86,16.04,0.06,1910.94
2025-06-29,2025,2025Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1315,48.0,140.84,151.05,12.0,117.0,,,,
2025-06-29,2025,2025Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,2021,187.0,202.44,,,,202.44,10.02,0.04,1687.0
2025-06-30,2025,2025Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1327,48.0,333.78,358.54,15.0,107.0,,,,
2025-06-30,2025,2025Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,2021,173.0,67.99,,,,67.99,3.36,0.01,971.29
2025-07-01,2025,2025Q3,7,julio,1,martes,Canal A,Proyecto Aurora,1328,0.0,363.37,404.85,27.0,84.0,,,,
2025-07-01,2025,2025Q3,7,julio,1,martes,Canal B,Proyecto Aurora,1997,231.0,54.99,,,,54.99,2.75,0.01,1374.75
2025-07-02,2025,2025Q3,7,julio,2,miércoles,Canal A,Proyecto Aurora,1315,127.0,1472.29,1647.71,90.0,120.0,,,,
2025-07-02,2025,2025Q3,7,julio,2,miércoles,Canal B,Proyecto Aurora,2165,396.0,1029.95,,,,1029.95,47.57,0.19,3433.17
2025-07-03,2025,2025Q3,7,julio,3,jueves,Canal A,Proyecto Aurora,1330,74.0,1888.73,2025.01,106.0,129.0,,,,
2025-07-03,2025,2025Q3,7,julio,3,jueves,Canal B,Proyecto Aurora,2205,245.0,377.0,,,,377.0,17.1,0.07,1984.21
2025-07-04,2025,2025Q3,7,julio,4,viernes,Canal A,Proyecto Aurora,1362,0.0,1203.79,1345.59,64.0,127.0,,,,
2025-07-04,2025,2025Q3,7,julio,4,viernes,Canal B,Proyecto Aurora,2170,211.0,1089.87,,,,1089.87,50.22,0.2,5449.35
2025-07-05,2025,2025Q3,7,julio,5,sábado,Canal A,Proyecto Aurora,1320,50.0,714.04,772.75,38.0,119.0,,,,
2025-07-05,2025,2025Q3,7,julio,5,sábado,Canal B,Proyecto Aurora,2038,170.0,957.28,,,,957.28,46.97,0.17,5318.22
2025-07-06,2025,2025Q3,7,julio,6,domingo,Canal A,Proyecto Aurora,1325,57.0,598.15,637.44,38.0,146.0,,,,
2025-07-06,2025,2025Q3,7,julio,6,domingo,Canal B,Proyecto Aurora,2129,165.0,365.87,,,,365.87,17.19,0.07,2439.13
2025-07-07,2025,2025Q3,7,julio,0,lunes,Canal A,Proyecto Aurora,1350,49.0,438.02,477.78,35.0,127.0,,,,
2025-07-07,2025,2025Q3,7,julio,0,lunes,Canal B,Proyecto Aurora,2089,139.0,484.85,,,,484.85,23.21,0.09,3729.62
2025-07-08,2025,2025Q3,7,julio,1,martes,Canal A,Proyecto Aurora,1324,0.0,760.2,843.33,50.0,124.0,,,,
2025-07-08,2025,2025Q3,7,julio,1,martes,Canal B,Proyecto Aurora,2090,173.0,456.8,,,,456.8,21.86,0.08,3513.85
2025-07-09,2025,2025Q3,7,julio,2,miércoles,Canal A,Proyecto Aurora,1349,39.0,603.34,652.06,33.0,118.0,,,,
2025-07-09,2025,2025Q3,7,julio,2,miércoles,Canal B,Proyecto Aurora,2032,169.0,287.36,,,,287.36,14.14,0.05,2052.57
2025-07-10,2025,2025Q3,7,julio,3,jueves,Canal A,Proyecto Aurora,1333,23.0,227.24,250.01,26.0,120.0,,,,
2025-07-10,2025,2025Q3,7,julio,3,jueves,Canal B,Proyecto Aurora,2051,149.0,421.98,,,,421.98,20.57,0.08,3516.5
2025-07-11,2025,2025Q3,7,julio,4,viernes,Canal A,Proyecto Aurora,1371,44.0,1702.41,1843.99,91.0,134.0,,,,
2025-07-11,2025,2025Q3,7,julio,4,viernes,Canal B,Proyecto Aurora,2015,421.0,1291.3,,,,1291.3,64.08,0.23,5380.42
2025-07-12,2025,2025Q3,7,julio,5,sábado,Canal A,Proyecto Aurora,1372,0.0,875.03,948.06,53.0,149.0,,,,
2025-07-12,2025,2025Q3,7,julio,5,sábado,Canal B,Proyecto Aurora,2106,284.0,683.97,,,,683.97,32.48,0.12,2973.78
2025-07-13,2025,2025Q3,7,julio,6,domingo,Canal A,Proyecto Aurora,1383,79.0,927.25,1039.04,63.0,162.0,,,,
2025-07-13,2025,2025Q3,7,julio,6,domingo,Canal B,Proyecto Aurora,2094,231.0,553.37,,,,553.37,26.43,0.1,2635.1
2025-07-14,2025,2025Q3,7,julio,0,lunes,Canal A,Proyecto Aurora,1350,61.0,755.7,829.49,52.0,130.0,,,,
2025-07-14,2025,2025Q3,7,julio,0,lunes,Canal B,Proyecto Aurora,2047,173.0,460.47,,,,460.47,22.49,0.08,2302.35
2025-07-15,2025,2025Q3,7,julio,1,martes,Canal A,Proyecto Aurora,1315,36.0,271.14,291.3,24.0,96.0,,,,
2025-07-15,2025,2025Q3,7,julio,1,martes,Canal B,Proyecto Aurora,1966,158.0,165.5,,,,165.5,8.42,0.03,1838.89
2025-07-16,2025,2025Q3,7,julio,2,miércoles,Canal A,Proyecto Aurora,1334,25.0,350.79,381.06,32.0,106.0,,,,
2025-07-16,2025,2025Q3,7,julio,2,miércoles,Canal B,Proyecto Aurora,1968,131.0,139.49,,,,139.49,7.09,0.03,1549.89
2025-07-17,2025,2025Q3,7,julio,3,jueves,Canal A,Proyecto Aurora,1312,34.0,837.96,914.69,42.0,99.0,,,,
2025-07-17,2025,2025Q3,7,julio,3,jueves,Canal B,Proyecto Aurora,1946,219.0,160.0,,,,160.0,8.22,0.03,1142.86
2025-07-18,2025,2025Q3,7,julio,4,viernes,Canal A,Proyecto Aurora,1323,50.0,1335.84,1468.75,53.0,105.0,,,,
2025-07-18,2025,2025Q3,7,julio,4,viernes,Canal B,Proyecto Aurora,1964,305.0,623.45,,,,623.45,31.74,0.11,3117.25
